University,Program-Code,Program-Major-Name,Field-Type,First-Cap,Second-Cap,Female-Cap,Male-Cap,Description
موسسه غيرانتفاعي سنا-  ساري,9692,مهندسي كشاورزي -اقتصادكشاورزي,,60,-,زن,مرد,
موسسه غيرانتفاعي سهروردي-  قزوين,9693,حسابداري,دولتي,60,-,زن,مرد,
موسسه غيرانتفاعي سهروردي-  قزوين,9694,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي سهروردي-  قزوين,9695,كارداني اموردولتي,,100,-,زن,مرد,گرايش امور دفتري
موسسه غيرانتفاعي سهروردي-  قزوين,9696,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي سهروردي-  قزوين,9697,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي سهروردي-  قزوين,9698,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي سوره - تهران*,4684,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي سوره - تهران*,4685,معماري داخلي,,60,-,زن,مرد,
موسسه غيرانتفاعي سوره - تهران*,9699,مديريت فرهنگي هنري,,60,-,زن,مرد,
موسسه غيرانتفاعي سينا-  كاشان,4686,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي سينا-  كاشان,4687,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي سينا-  كاشان,4688,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي شانديز- مشهد,9700,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي شانديز- مشهد,9701,كارداني صنعت جهانگردي,مديريت جهانگردي,100,-,زن,مرد,
موسسه غيرانتفاعي شاهرود -  شاهرود,4689,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي شاهرود -  شاهرود,4690,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي شاهرود -  شاهرود,4691,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي شاهرود -  شاهرود,9702,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي شرق گلستان - گنبدكاووس,4692,كاردان فني صنايع,ايمني صنعتي,100,-,زن,مرد,
موسسه غيرانتفاعي شرق گلستان - گنبدكاووس,4693,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي شرق گلستان - گنبدكاووس,9703,حسابداري,دولتي,30,30,زن,مرد,
موسسه غيرانتفاعي شرق گلستان - گنبدكاووس,9704,مديريت بيمه,,30,30,زن,مرد,
موسسه غيرانتفاعي شرق گلستان - گنبدكاووس,9705,كارداني اموربانكي,,50,50,زن,مرد,
موسسه غيرانتفاعي شرق گلستان - گنبدكاووس,9706,كارداني اموربيمه,,50,50,زن,مرد,
موسسه غيرانتفاعي شرق گلستان - گنبدكاووس,9707,كارداني حسابداري,,50,50,زن,مرد,
موسسه غيرانتفاعي شرق گلستان - گنبدكاووس,9708,كارداني مديريت بازرگاني,,50,50,زن,مرد,
موسسه غيرانتفاعي شفق -  تنكابن,9709,حسابداري,مالياتي,60,-,زن,مرد,
موسسه غيرانتفاعي شفق -  تنكابن,9710,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي شفق -  تنكابن,9711,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي شمس - گنبد,4694,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي شمس - گنبد,4695,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي شمس - گنبد,4696,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي شمس - گنبد,4697,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي شمس - گنبد,4698,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي شمس - گنبد,4699,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي شمس - گنبد,4700,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,100,-,زن,مرد,
موسسه غيرانتفاعي شمس - گنبد,4701,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي شهاب دانش - قم,4702,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي شهاب دانش - قم,4703,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي شهاب دانش - قم,4704,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي شهاب دانش - قم,4705,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,-,100,زن,مرد,
موسسه غيرانتفاعي شهاب دانش - قم,4706,كارداني علمي -كاربردي نرم افزاركامپيوتر,,-,100,زن,مرد,
موسسه غيرانتفاعي شهرآفتاب - خمين,4707,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي شهريار-  آستارا,9712,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي شهريار-  آستارا,9713,كارداني اموربانكي,,50,50,زن,مرد,
موسسه غيرانتفاعي شهريار-  آستارا,9714,كارداني مديريت بازرگاني,,50,50,زن,مرد,
موسسه غيرانتفاعي شهريار-  آستارا,9715,كارداني مديريت صنعتي كاربردي,,50,50,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,4708,رياضيات وكاربردها,,60,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,4709,علوم كامپيوتر,,60,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,4710,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,4711,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,4712,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,4713,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,4714,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,4715,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,9716,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,9717,علوم اقتصادي,اقتصادبازرگاني,60,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,9718,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي شهيد اشرفي اصفهاني -  اصفهان,9719,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي شهيد رضايي -  كرمانشاه,4716,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي شهيد رضايي -  كرمانشاه,9720,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي شهيد رضايي -  كرمانشاه,9721,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي شهيد رضايي -  كرمانشاه,9722,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي صائب- ابهر,4717,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي صائب- ابهر,4718,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي صائب- ابهر,4719,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي صالحان-  قائمشهر,4720,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي صالحان-  قائمشهر,4721,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي صالحان-  قائمشهر,4722,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي صبا -  اروميه,9723,مهندسي كشاورزي -اقتصادكشاورزي,,60,-,زن,مرد,
موسسه غيرانتفاعي صبح صادق - اصفهان,9724,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي صبح صادق - اصفهان,9725,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي صبح صادق - اصفهان,9726,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي صبح صادق - اصفهان,9727,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي صدرالمتالهين- تهران,4723,مهندسي عمران,,30,-,ـــ,مرد,
موسسه غيرانتفاعي صدرالمتالهين- تهران,4724,كاردان فني برق,الكترونيك,50,-,ـــ,مرد,
موسسه غيرانتفاعي صدرالمتالهين- تهران,4725,كاردان فني برق,قدرت,50,-,ـــ,مرد,
موسسه غيرانتفاعي صدرالمتالهين- تهران,4726,كاردان فني عمران,كارهاي عمومي ساختمان,50,-,ـــ,مرد,
موسسه غيرانتفاعي صدرالمتالهين- تهران,4727,كارداني امار,,50,-,ـــ,مرد,
موسسه غيرانتفاعي صدرالمتالهين- تهران,4728,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,50,-,ـــ,مرد,
موسسه غيرانتفاعي صدرالمتالهين- تهران,4729,كارداني علمي -كاربردي نرم افزاركامپيوتر,,50,-,ـــ,مرد,
موسسه غيرانتفاعي صدرالمتالهين- تهران,9728,مديريت بازرگاني,,30,-,ـــ,مرد,
موسسه غيرانتفاعي صفاهان - اصفهان,4730,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي صفاهان - اصفهان,4731,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي فولاد - اصفهان,4732,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي فولاد - اصفهان,4733,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي فولاد - اصفهان,4734,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي فولاد - اصفهان,4735,مهندسي مواد,متالوژي استخراجي,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي فولاد - اصفهان,4736,مهندسي مواد,متالوژي صنعتي,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي فولاد - اصفهان,4737,كاردان فني مكانيك,,100,-,زن,مرد,تاسيسات تهويه وتبريد
موسسه غيرانتفاعي صنعتي فولاد - اصفهان,9729,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي قائم -  قائمشهر,4738,كارداني علمي -كاربردي سخت افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي صنعتي قائم -  قائمشهر,4739,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي صنعتي مازندران - بابل,4740,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي مازندران - بابل,4741,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي مازندران - بابل,4742,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي مازندران - بابل,4743,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي مازندران - بابل,4744,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي صنعتي مراغه - مراغه,4745,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي صنعتي مراغه - مراغه,4746,كاردان فني مكانيك,تاسيسات عمومي صنايع,100,-,زن,مرد,
موسسه غيرانتفاعي طبرستان - چالوس,4747,علوم كامپيوتر,,60,-,زن,مرد,
موسسه غيرانتفاعي طبرستان - چالوس,4748,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي طبرستان - چالوس,9730,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي طبرستان - چالوس,9731,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي طبرستان - چالوس,9732,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي طبري -  بابل,4749,مهندسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي طبري -  بابل,4750,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي طبري -  بابل,4751,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي طبري -  بابل,4752,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي طبري -  بابل,4753,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي طبري -  بابل,4754,معماري داخلي,,60,-,زن,مرد,
موسسه غيرانتفاعي عبدالرحمن صوفي رازي -  زنجان,4755,فيزيك,,60,-,زن,مرد,
موسسه غيرانتفاعي عبدالرحمن صوفي رازي -  زنجان,4756,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي عبدالرحمن صوفي رازي -  زنجان,4757,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي عبدالرحمن صوفي رازي -  زنجان,9733,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي عبدالرحمن صوفي رازي -  زنجان,9734,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي عبدالرحمن صوفي رازي -  زنجان,9735,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي عبدالرحمن صوفي رازي -  زنجان,9736,مديريت كسب وكارهاي كوچك,,60,-,زن,مرد,
موسسه غيرانتفاعي عرفان -  كرمان,4758,رياضيات وكاربردها,,60,-,زن,مرد,
موسسه غيرانتفاعي عرفان -  كرمان,4759,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي عطار-  مشهد,9737,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي عطار-  مشهد,9738,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي عطار-  مشهد,9739,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي عطار-  مشهد,9740,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي عطار-  مشهد,9741,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي عقيق -  شاهين شهر,4760,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي عقيق -  شاهين شهر,4761,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي علاالدوله سمناني - گرمسار,4762,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي علاالدوله سمناني - گرمسار,4763,مهندسي عمران,نقشه برداري,60,-,زن,مرد,
موسسه غيرانتفاعي علاالدوله سمناني - گرمسار,4764,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي علاالدوله سمناني - گرمسار,4765,كاردان فني عمران,اب,100,-,زن,مرد,
موسسه غيرانتفاعي علاالدوله سمناني - گرمسار,4766,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,
موسسه غيرانتفاعي علاالدوله سمناني - گرمسار,4767,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي علاالدوله سمناني - گرمسار,4768,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه اميني -  بهنمير,4769,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,100,-,زن,مرد,
موسسه غيرانتفاعي علامه اميني -  بهنمير,9742,حسابداري,"حسابرسي, دولتي, مالياتي",60,-,زن,مرد,
موسسه غيرانتفاعي علامه اميني -  بهنمير,9743,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه اميني -  بهنمير,9744,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه اميني -  بهنمير,9745,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه بحرالعلوم - بروجرد,4770,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه جعفري -  رفسنجان,4771,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه جعفري -  رفسنجان,4772,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه جعفري -  رفسنجان,9746,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه جعفري -  رفسنجان,9747,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه حلي -  چالوس,4773,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه خويي-  خوي,9748,كارداني اموربانكي,,70,30,زن,مرد,
موسسه غيرانتفاعي علامه خويي-  خوي,9749,كارداني اموربيمه,,70,30,زن,مرد,
موسسه غيرانتفاعي علامه دهخدا -  قزوين,4774,مهندسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه دهخدا -  قزوين,4775,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه دهخدا -  قزوين,4776,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي علامه دهخدا -  قزوين,4777,كارداني علمي -كاربردي شهرسازي,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه دهخدا -  قزوين,4778,كارداني علمي -كاربردي سخت افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه دهخدا -  قزوين,4779,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه دهخدا -  قزوين,4780,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه رفيعي -  قزوين,4781,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي علامه رفيعي -  قزوين,4782,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي علامه رفيعي -  قزوين,4783,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,100,-,زن,مرد,
موسسه غيرانتفاعي علامه رفيعي -  قزوين,4784,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه فيض كاشاني - كاشان,4785,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي علامه فيض كاشاني - كاشان,4786,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي علامه فيض كاشاني - كاشان,4787,مهندسي برق,كنترل,60,-,زن,مرد,
موسسه غيرانتفاعي علامه فيض كاشاني - كاشان,4788,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي علامه فيض كاشاني - كاشان,4789,كاردان فني برق,قدرت,100,-,زن,مرد,
موسسه غيرانتفاعي علامه قزويني - قزوين,9750,علوم اقتصادي,اقتصادپول وبانكداري,40,20,زن,مرد,
موسسه غيرانتفاعي علامه قزويني - قزوين,9751,كارداني خدمات مسافرتي وجهانگردي,,80,20,زن,مرد,
موسسه غيرانتفاعي علامه قزويني - قزوين,9752,كارداني اموربانكي,,80,20,زن,مرد,
موسسه غيرانتفاعي علامه قزويني - قزوين,9753,كارداني اموربيمه,,80,20,زن,مرد,
موسسه غيرانتفاعي علامه قزويني - قزوين,9754,كارداني امورمالي ومالياتي,,80,20,زن,مرد,
موسسه غيرانتفاعي علامه قزويني - قزوين,9755,كارداني حسابداري,,80,20,زن,مرد,
موسسه غيرانتفاعي علامه قزويني - قزوين,9756,كارداني مديريت بازرگاني,,80,20,زن,مرد,
موسسه غيرانتفاعي علامه مجلسي -  تاكستان,9757,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه مجلسي -  تاكستان,9758,كارداني حسابداري,,80,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,4790,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,4791,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,4792,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,4793,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,4794,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,4795,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,4796,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,4797,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,9759,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,9760,علوم اقتصادي,اقتصادبازرگاني,60,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,9761,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه محدث نوري -  نور,9762,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي علامه ناييني-  نايين,4798,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه ناييني-  نايين,4799,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي علامه ناييني-  نايين,4800,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي علامه ناييني-  نايين,4801,كاردان فني مكانيك,تاسیسات ابرسانی و گازرسانی,100,-,زن,مرد,
موسسه غيرانتفاعي علامه ناييني-  نايين,4802,كاردان فني مكانيك,نقشه كشي صنعتي,100,-,زن,مرد,
موسسه غيرانتفاعي علامه ناييني-  نايين,4803,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي علم و ادب نوين- شيروان,4804,كارداني امار,,40,40,زن,مرد,
موسسه غيرانتفاعي علم و فن - اروميه,4805,رياضيات وكاربردها,كاربردي,60,-,زن,مرد,
موسسه غيرانتفاعي علم و فن - اروميه,4806,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي علم و فن - اروميه,4807,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي علم و فن - اروميه,4808,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي علم و فن - اروميه,4809,كاردان فني مكانيك,تاسیسات بهداشتی و گازرسانی,100,-,زن,مرد,
موسسه غيرانتفاعي علم و فن - اروميه,4810,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي علم و فن - اروميه,9763,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي علم و فناوري شمس-  تبريز,9764,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي علم و فناوري شمس-  تبريز,9765,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي علوم و فناوري آريان-  اميركلا)بابل(,4811,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي علوم و فناوري آريان-  اميركلا)بابل(,4812,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غيرانتفاعي علوم و فناوري آريان-  اميركلا)بابل(,4813,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي علوم و فناوري آريان-  اميركلا)بابل(,4814,مهندسي عمران,نقشه برداري,60,-,زن,مرد,
موسسه غيرانتفاعي علوم و فناوري آريان-  اميركلا)بابل(,4815,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي علوم و فناوري آريان-  اميركلا)بابل(,4816,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي علوم و فناوري آريان-  اميركلا)بابل(,4817,كاردان فني عمران,نقشه برداري,100,-,زن,مرد,ژئودزي
موسسه غيرانتفاعي علوم وفناوري سپاهان - اصفهان,4818,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي علوم وفناوري سپاهان - اصفهان,4819,مهندسي پزشكي,بيوالكتريك,60,-,زن,مرد,
موسسه غيرانتفاعي علوم وفناوري سپاهان - اصفهان,4820,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي علوم وفناوري سپاهان - اصفهان,4821,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي علوم وفناوري سپاهان - اصفهان,4822,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي علوم وفناوري سپاهان - اصفهان,4823,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي علوم وفناوري سپاهان - اصفهان,9766,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي علوم و فنون خوارزمي -  قشم,4824,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي علوم و فنون خوارزمي -  قشم,4825,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي علوم و فنون خوارزمي -  قشم,4826,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي عين القضات - ميانه,4827,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي عين القضات - ميانه,4828,كاردان فني عمران,نقشه برداري,100,-,زن,مرد,
موسسه غيرانتفاعي عين القضات - ميانه,4829,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي غزالي -  قزوين,4830,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي غزالي -  قزوين,4831,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي غزالي -  قزوين,9767,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي غزالي -  قزوين,9768,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي غزالي -  قزوين,9769,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي غياثالدين جمشيد كاشاني - آبيك,4832,علوم كامپيوتر,,60,-,زن,مرد,
موسسه غيرانتفاعي غياثالدين جمشيد كاشاني - آبيك,4833,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي غياثالدين جمشيد كاشاني - آبيك,4834,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي غياثالدين جمشيد كاشاني - آبيك,4835,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي غياثالدين جمشيد كاشاني - آبيك,4836,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,100,-,زن,مرد,
